property_id,adresse,by_og_zip,ejendomsværdi_2024,grundværdi_2024,ejendomsværdi_2022,grundværdi_2022
8217,"Robert Jacobsens Vej 72, 2 t4",2300 København S,2.746.000 kr.,1.482.000 kr.,,
8218,"Robert Jacobsens Vej 72, 2 t5",2300 København S,2.149.000 kr.,1.138.000 kr.,,
8219,"Robert Jacobsens Vej 72, 4 1",2300 København S,3.566.000 kr.,1.953.000 kr.,,
8220,"Robert Jacobsens Vej 72, 4 2",2300 København S,3.490.000 kr.,1.911.000 kr.,,
8221,"Robert Jacobsens Vej 72, 4 3",2300 København S,5.064.000 kr.,2.748.000 kr.,,
8222,"Robert Jacobsens Vej 72, 4 4",2300 København S,3.604.000 kr.,1.975.000 kr.,,
8223,"Robert Jacobsens Vej 72, 5 1",2300 København S,3.566.000 kr.,1.953.000 kr.,,
8224,"Robert Jacobsens Vej 72, 5 2",2300 København S,3.490.000 kr.,1.911.000 kr.,,
8225,"Robert Jacobsens Vej 72, 5 3",2300 København S,5.064.000 kr.,2.748.000 kr.,,
8226,"Robert Jacobsens Vej 72, 6 1",2300 København S,3.566.000 kr.,1.953.000 kr.,,
8227,Ewaldsgade 9,2200 København N,,35.060.000 kr.,,
8228,"Robert Jacobsens Vej 72, 6 2",2300 København S,3.490.000 kr.,1.911.000 kr.,,
8229,"Robert Jacobsens Vej 72, 6 3",2300 København S,5.064.000 kr.,2.748.000 kr.,,
8230,"Robert Jacobsens Vej 72, 6 4",2300 København S,3.339.000 kr.,1.825.000 kr.,,
8231,"Robert Jacobsens Vej 72, 7 p1",2300 København S,4.519.000 kr.,2.587.000 kr.,,
8232,"Robert Jacobsens Vej 72, 7 p2",2300 København S,4.607.000 kr.,2.636.000 kr.,,
8233,"Robert Jacobsens Vej 74, 1 t1",2300 København S,4.635.000 kr.,2.683.000 kr.,,
8234,"Robert Jacobsens Vej 74, 1 t2",2300 København S,4.635.000 kr.,2.683.000 kr.,,
8235,,,,11.716.000 kr.,,
8236,"Robert Jacobsens Vej 74, 1 t3",2300 København S,4.635.000 kr.,2.683.000 kr.,,
8237,"Robert Jacobsens Vej 74, 1 t4",2300 København S,5.456.000 kr.,3.038.000 kr.,,
8238,"Robert Jacobsens Vej 74, 1 t5",2300 København S,6.496.000 kr.,3.670.000 kr.,,
8239,"Robert Jacobsens Vej 74, 1 t6",2300 København S,4.725.000 kr.,2.734.000 kr.,,
8240,"Robert Jacobsens Vej 74, 3 1",2300 København S,4.479.000 kr.,2.553.000 kr.,,
8241,"Robert Jacobsens Vej 74, 3 2",2300 København S,3.973.000 kr.,2.264.000 kr.,,
8242,"Robert Jacobsens Vej 74, 3 3",2300 København S,4.522.000 kr.,2.578.000 kr.,,
8243,,,,,,
8244,"Robert Jacobsens Vej 74, 4 1",2300 København S,4.479.000 kr.,2.553.000 kr.,,
8245,"Robert Jacobsens Vej 74, 4 2",2300 København S,3.973.000 kr.,2.264.000 kr.,,
8246,"Robert Jacobsens Vej 74, 4 3",2300 København S,4.522.000 kr.,2.578.000 kr.,,
8247,"Robert Jacobsens Vej 74, 5 1",2300 København S,4.479.000 kr.,2.553.000 kr.,,
8248,"Robert Jacobsens Vej 74, 5 2",2300 København S,3.973.000 kr.,2.264.000 kr.,,
8249,"Robert Jacobsens Vej 74, 5 3",2300 København S,4.522.000 kr.,2.578.000 kr.,,
8250,"Robert Jacobsens Vej 74, 6 1",2300 København S,4.918.000 kr.,2.795.000 kr.,,
8251,"Robert Jacobsens Vej 74, 6 2",2300 København S,4.522.000 kr.,2.578.000 kr.,,
8258,"Robert Jacobsens Vej 74, 7 p7",2300 København S,4.880.000 kr.,2.873.000 kr.,,
8259,"Robert Jacobsens Vej 74, 7 p8",2300 København S,4.880.000 kr.,2.873.000 kr.,,
8260,,,,,,
8261,"Robert Jacobsens Vej 74, 7 p10",2300 København S,5.755.000 kr.,3.361.000 kr.,,
8262,"Robert Jacobsens Vej 76, 1 t1",2300 København S,4.408.000 kr.,2.494.000 kr.,,
8263,"Robert Jacobsens Vej 76, 1 t2",2300 København S,5.802.000 kr.,3.129.000 kr.,,
8264,"Robert Jacobsens Vej 76, 1 t3",2300 København S,5.611.000 kr.,3.035.000 kr.,,
8265,"Robert Jacobsens Vej 76, 1 t4",2300 København S,4.408.000 kr.,2.494.000 kr.,,
8266,"Robert Jacobsens Vej 76, 3 1",2300 København S,3.896.000 kr.,2.167.000 kr.,,
8267,"Robert Jacobsens Vej 76, 3 2",2300 København S,2.399.000 kr.,1.296.000 kr.,,
8268,"Robert Jacobsens Vej 76, 3 3",2300 København S,3.896.000 kr.,2.167.000 kr.,,
8269,"Robert Jacobsens Vej 76, 3 4",2300 København S,2.476.000 kr.,1.341.000 kr.,,
8270,"Robert Jacobsens Vej 76, 4 1",2300 København S,3.896.000 kr.,2.167.000 kr.,,
8271,"Robert Jacobsens Vej 76, 4 2",2300 København S,2.399.000 kr.,1.296.000 kr.,,
8272,"Robert Jacobsens Vej 76, 4 3",2300 København S,3.896.000 kr.,2.167.000 kr.,,
8273,"Robert Jacobsens Vej 76, 4 4",2300 København S,2.476.000 kr.,1.341.000 kr.,,
8274,"Robert Jacobsens Vej 76, 5 1",2300 København S,3.896.000 kr.,2.167.000 kr.,,
8275,"Robert Jacobsens Vej 76, 5 2",2300 København S,2.399.000 kr.,1.296.000 kr.,,
8276,"Robert Jacobsens Vej 76, 5 3",2300 København S,3.896.000 kr.,2.167.000 kr.,,
8277,"Robert Jacobsens Vej 76, 5 4",2300 København S,2.476.000 kr.,1.341.000 kr.,,
8278,"Robert Jacobsens Vej 76, 6 1",2300 København S,3.896.000 kr.,2.167.000 kr.,,
8279,"Robert Jacobsens Vej 76, 6 2",2300 København S,2.399.000 kr.,1.296.000 kr.,,
8280,"Robert Jacobsens Vej 76, 6 3",2300 København S,3.896.000 kr.,2.167.000 kr.,,
8281,"Robert Jacobsens Vej 76, 6 4",2300 København S,2.476.000 kr.,1.341.000 kr.,,
8282,"Robert Jacobsens Vej 78, 1 t1",2300 København S,4.333.000 kr.,2.431.000 kr.,,
8283,"Robert Jacobsens Vej 78, 1 t2",2300 København S,4.977.000 kr.,2.775.000 kr.,,
8284,"Robert Jacobsens Vej 78, 1 t3",2300 København S,6.086.000 kr.,3.234.000 kr.,,
8285,"Robert Jacobsens Vej 78, 1 t4",2300 København S,4.333.000 kr.,2.431.000 kr.,,
8286,,,,,,
8287,"Robert Jacobsens Vej 78, 3 1",2300 København S,3.599.000 kr.,1.981.000 kr.,,
8288,"Robert Jacobsens Vej 78, 3 2",2300 København S,3.637.000 kr.,2.003.000 kr.,,
8289,"Robert Jacobsens Vej 78, 4 1",2300 København S,4.667.000 kr.,2.483.000 kr.,,
8290,"Robert Jacobsens Vej 78, 4 2",2300 København S,3.831.000 kr.,2.112.000 kr.,,
8291,"Robert Jacobsens Vej 78, 4 3",2300 København S,4.454.000 kr.,2.374.000 kr.,,
8292,"Robert Jacobsens Vej 78, 4 4",2300 København S,3.831.000 kr.,2.112.000 kr.,,
8293,"Robert Jacobsens Vej 78, 5 1",2300 København S,3.599.000 kr.,1.981.000 kr.,,
8294,"Robert Jacobsens Vej 78, 5 2",2300 København S,3.637.000 kr.,2.003.000 kr.,,
8295,"Robert Jacobsens Vej 78, 6 1",2300 København S,4.667.000 kr.,2.483.000 kr.,,
8296,"Robert Jacobsens Vej 78, 6 2",2300 København S,3.831.000 kr.,2.112.000 kr.,,
8297,"Robert Jacobsens Vej 78, 6 3",2300 København S,4.454.000 kr.,2.374.000 kr.,,
8298,"Robert Jacobsens Vej 78, 6 4",2300 København S,3.831.000 kr.,2.112.000 kr.,,
8299,"Robert Jacobsens Vej 78, 7 1",2300 København S,2.897.000 kr.,1.633.000 kr.,,
8300,"Robert Jacobsens Vej 78, 7 2",2300 København S,3.141.000 kr.,1.782.000 kr.,,
8301,"Robert Jacobsens Vej 78, 7 3",2300 København S,2.774.000 kr.,1.558.000 kr.,,
8302,"Robert Jacobsens Vej 78, 7 4",2300 København S,3.963.000 kr.,2.276.000 kr.,,
8303,"Robert Jacobsens Vej 78, 7 p1",2300 København S,4.562.000 kr.,2.623.000 kr.,,
8304,"Robert Jacobsens Vej 78, 7 p2",2300 København S,4.562.000 kr.,2.623.000 kr.,,
8305,Kastellet 10,2100 København Ø,,1.039.519.000 kr.,,
8306,"Robert Jacobsens Vej 78, 8 p3",2300 København S,4.562.000 kr.,2.623.000 kr.,,
8307,"Robert Jacobsens Vej 78, 8 p4",2300 København S,7.011.000 kr.,3.785.000 kr.,,
8308,"Robert Jacobsens Vej 78, 8 p5",2300 København S,5.856.000 kr.,3.315.000 kr.,,
8309,"Robert Jacobsens Vej 78, 8 p6",2300 København S,4.562.000 kr.,2.623.000 kr.,,
8310,"Robert Jacobsens Vej 78, 8 p7",2300 København S,4.562.000 kr.,2.623.000 kr.,,
8311,"Robert Jacobsens Vej 78, 9 p8",2300 København S,3.713.000 kr.,2.127.000 kr.,,
8312,"Robert Jacobsens Vej 80, st t1",2300 København S,4.804.000 kr.,2.816.000 kr.,,
8313,,,,,,
8314,"Robert Jacobsens Vej 80, st t2",2300 København S,6.324.000 kr.,3.533.000 kr.,,
8315,"Robert Jacobsens Vej 80, st t3",2300 København S,6.115.000 kr.,3.427.000 kr.,,
8316,"Robert Jacobsens Vej 80, st t4",2300 København S,4.804.000 kr.,2.816.000 kr.,,
8317,"Robert Jacobsens Vej 80, 2 1",2300 København S,4.337.000 kr.,2.532.000 kr.,,
8318,"Robert Jacobsens Vej 80, 2 2",2300 København S,2.671.000 kr.,1.514.000 kr.,,
8319,"Robert Jacobsens Vej 80, 2 3",2300 København S,4.337.000 kr.,2.532.000 kr.,,
8320,"Robert Jacobsens Vej 80, 2 4",2300 København S,2.756.000 kr.,1.566.000 kr.,,
8321,,,,,,
8322,"Robert Jacobsens Vej 80, 3 1",2300 København S,4.337.000 kr.,2.532.000 kr.,,
8323,"Robert Jacobsens Vej 80, 3 2",2300 København S,2.671.000 kr.,1.514.000 kr.,,
8324,"Robert Jacobsens Vej 80, 3 3",2300 København S,4.337.000 kr.,2.532.000 kr.,,
8325,"Robert Jacobsens Vej 80, 3 4",2300 København S,2.756.000 kr.,1.566.000 kr.,,
8326,"Robert Jacobsens Vej 80, 4 1",2300 København S,4.337.000 kr.,2.532.000 kr.,,
8327,"Robert Jacobsens Vej 80, 4 2",2300 København S,2.671.000 kr.,1.514.000 kr.,,
8328,"Robert Jacobsens Vej 80, 4 3",2300 København S,4.337.000 kr.,2.532.000 kr.,,
8329,"Robert Jacobsens Vej 80, 4 4",2300 København S,2.756.000 kr.,1.566.000 kr.,,
8330,"Robert Jacobsens Vej 80, 5 1",2300 København S,4.337.000 kr.,2.532.000 kr.,,
8331,"Robert Jacobsens Vej 80, 5 2",2300 København S,2.671.000 kr.,1.514.000 kr.,,
8332,"Robert Jacobsens Vej 80, 5 3",2300 København S,4.337.000 kr.,2.532.000 kr.,,
8333,"Robert Jacobsens Vej 80, 5 4",2300 København S,2.756.000 kr.,1.566.000 kr.,,
8334,"Robert Jacobsens Vej 80, 6 1",2300 København S,4.337.000 kr.,2.532.000 kr.,,
8335,"Robert Jacobsens Vej 80, 6 2",2300 København S,2.671.000 kr.,1.514.000 kr.,,
8336,"Robert Jacobsens Vej 80, 6 3",2300 København S,4.337.000 kr.,2.532.000 kr.,,
8337,"Robert Jacobsens Vej 80, 6 4",2300 København S,2.756.000 kr.,1.566.000 kr.,,
8338,"Robert Jacobsens Vej 80, 7 1",2300 København S,3.188.000 kr.,1.852.000 kr.,,
8339,"Robert Jacobsens Vej 80, 7 2",2300 København S,4.725.000 kr.,2.806.000 kr.,,
8340,"Robert Jacobsens Vej 80, 7 3",2300 København S,3.003.000 kr.,1.736.000 kr.,,
8341,"Robert Jacobsens Vej 82, st t1",2300 København S,4.637.000 kr.,2.684.000 kr.,,
8342,"Robert Jacobsens Vej 82, st t2",2300 København S,5.280.000 kr.,3.039.000 kr.,,
8343,"Robert Jacobsens Vej 82, st t3",2300 København S,5.613.000 kr.,3.217.000 kr.,,
8344,"Wildersgade 6B, 2 tv",1408 København K,4.451.000 kr.,2.790.000 kr.,,
8345,"Robert Jacobsens Vej 82, st t4",2300 København S,6.350.000 kr.,3.597.000 kr.,,
8346,"Robert Jacobsens Vej 82, 2 1",2300 København S,3.892.000 kr.,2.237.000 kr.,,
8347,"Robert Jacobsens Vej 82, 2 2",2300 København S,4.187.000 kr.,2.411.000 kr.,,
8348,"Robert Jacobsens Vej 82, 2 3",2300 København S,4.489.000 kr.,2.585.000 kr.,,
8349,"Robert Jacobsens Vej 82, 2 4",2300 København S,4.621.000 kr.,2.660.000 kr.,,
8350,"Robert Jacobsens Vej 82, 3 1",2300 København S,3.892.000 kr.,2.237.000 kr.,,
8351,"Robert Jacobsens Vej 82, 3 2",2300 København S,4.187.000 kr.,2.411.000 kr.,,
8352,"Robert Jacobsens Vej 82, 3 3",2300 København S,4.489.000 kr.,2.585.000 kr.,,
8353,"Robert Jacobsens Vej 82, 3 4",2300 København S,4.621.000 kr.,2.660.000 kr.,,
8354,"Robert Jacobsens Vej 82, 4 1",2300 København S,3.892.000 kr.,2.237.000 kr.,,
8355,"Robert Jacobsens Vej 82, 4 2",2300 København S,4.187.000 kr.,2.411.000 kr.,,
8356,,,,,,
8357,"Robert Jacobsens Vej 82, 4 3",2300 København S,4.489.000 kr.,2.585.000 kr.,,
8358,"Robert Jacobsens Vej 82, 4 4",2300 København S,4.621.000 kr.,2.660.000 kr.,,
8359,"Robert Jacobsens Vej 82, 5 1",2300 København S,3.892.000 kr.,2.237.000 kr.,,
8360,"Robert Jacobsens Vej 82, 5 2",2300 København S,4.187.000 kr.,2.411.000 kr.,,
8361,"Robert Jacobsens Vej 82, 5 3",2300 København S,4.489.000 kr.,2.585.000 kr.,,
8362,"Robert Jacobsens Vej 82, 5 4",2300 København S,4.621.000 kr.,2.660.000 kr.,,
8363,"Robert Jacobsens Vej 82, 6 1",2300 København S,3.892.000 kr.,2.237.000 kr.,,
8364,,,,,,
8365,"Robert Jacobsens Vej 82, 6 2",2300 København S,4.187.000 kr.,2.411.000 kr.,,
8366,"Robert Jacobsens Vej 82, 6 3",2300 København S,4.489.000 kr.,2.585.000 kr.,,
8367,"Robert Jacobsens Vej 82, 6 4",2300 København S,4.621.000 kr.,2.660.000 kr.,,
8368,"Robert Jacobsens Vej 82, 7 1",2300 København S,4.239.000 kr.,2.504.000 kr.,,
8369,"Robert Jacobsens Vej 82, 7 2",2300 København S,4.562.000 kr.,2.698.000 kr.,,
8370,"Robert Jacobsens Vej 82, 7 3",2300 København S,6.296.000 kr.,3.672.000 kr.,,
8371,"Robert Jacobsens Vej 82, 7 4",2300 København S,6.719.000 kr.,3.895.000 kr.,,
8372,"Robert Jacobsens Vej 82, 8 1",2300 København S,6.826.000 kr.,3.951.000 kr.,,
8373,"Wildersgade 6B, 2 th",1408 København K,4.855.000 kr.,3.061.000 kr.,,
8374,"Robert Jacobsens Vej 82, 9 p1",2300 København S,5.880.000 kr.,3.450.000 kr.,,
8375,"Robert Jacobsens Vej 82, 9 p2",2300 København S,4.986.000 kr.,2.950.000 kr.,,
8376,"Robert Jacobsens Vej 82, 9 p3",2300 København S,4.986.000 kr.,2.950.000 kr.,,
8377,"Robert Jacobsens Vej 82, 9 p4",2300 København S,4.986.000 kr.,2.950.000 kr.,,
8378,"Robert Jacobsens Vej 82, 9 p5",2300 København S,6.454.000 kr.,3.756.000 kr.,,
8379,"Robert Jacobsens Vej 82, 9 p6",2300 København S,6.613.000 kr.,3.839.000 kr.,,
8380,"Robert Jacobsens Vej 82, 9 p7",2300 København S,5.228.000 kr.,3.089.000 kr.,,
8381,"Robert Jacobsens Vej 82, 9 p8",2300 København S,6.933.000 kr.,4.006.000 kr.,,
8382,"Robert Jacobsens Vej 84, st t1",2300 København S,5.430.000 kr.,3.209.000 kr.,,
8383,"Robert Jacobsens Vej 84, st t2",2300 København S,5.784.000 kr.,3.406.000 kr.,,
8384,"Robert Jacobsens Vej 84, st t3",2300 København S,6.413.000 kr.,3.744.000 kr.,,
8385,"Robert Jacobsens Vej 84, st t4",2300 København S,5.036.000 kr.,2.984.000 kr.,,
8386,"Robert Jacobsens Vej 84, 2 1",2300 København S,4.500.000 kr.,2.661.000 kr.,,
8387,"Robert Jacobsens Vej 84, 2 2",2300 København S,2.934.000 kr.,1.691.000 kr.,,
8388,"Robert Jacobsens Vej 84, 2 3",2300 København S,4.317.000 kr.,2.550.000 kr.,,
8389,"Robert Jacobsens Vej 84, 2 4",2300 København S,3.068.000 kr.,1.774.000 kr.,,
8390,"Robert Jacobsens Vej 84, 3 1",2300 København S,4.500.000 kr.,2.661.000 kr.,,
8391,"Robert Jacobsens Vej 84, 3 2",2300 København S,2.934.000 kr.,1.691.000 kr.,,
8392,"Robert Jacobsens Vej 84, 3 3",2300 København S,4.317.000 kr.,2.550.000 kr.,,
8393,"Robert Jacobsens Vej 84, 3 4",2300 København S,3.068.000 kr.,1.774.000 kr.,,
8394,"Robert Jacobsens Vej 84, 4 1",2300 København S,4.500.000 kr.,2.661.000 kr.,,
8395,"Robert Jacobsens Vej 84, 4 2",2300 København S,6.326.000 kr.,3.575.000 kr.,,
8396,"Robert Jacobsens Vej 84, 4 3",2300 København S,4.317.000 kr.,2.550.000 kr.,,
8397,"Robert Jacobsens Vej 84, 4 4",2300 København S,3.068.000 kr.,1.774.000 kr.,,
8398,"Robert Jacobsens Vej 84, 5 1",2300 København S,4.500.000 kr.,2.661.000 kr.,,
8399,"Robert Jacobsens Vej 84, 5 2",2300 København S,3.068.000 kr.,1.774.000 kr.,,
8400,"Robert Jacobsens Vej 84, 6 1",2300 København S,5.408.000 kr.,3.188.000 kr.,,
8401,"Robert Jacobsens Vej 84, 6 2",2300 København S,3.822.000 kr.,2.245.000 kr.,,
6990,"Robert Jacobsens Vej 81, 3 th",2300 København S,4.103.000 kr.,2.368.000 kr.,,
6991,"Robert Jacobsens Vej 81, 4 tv",2300 København S,4.145.000 kr.,2.391.000 kr.,,
6992,"Robert Jacobsens Vej 81, 4 th",2300 København S,3.248.000 kr.,1.855.000 kr.,,
6993,"Robert Jacobsens Vej 81, 5 tv",2300 København S,4.145.000 kr.,2.391.000 kr.,,
6994,,,,,,
6995,"Robert Jacobsens Vej 81, 5 th",2300 København S,3.248.000 kr.,1.855.000 kr.,,
6996,"Robert Jacobsens Vej 83, st tv",2300 København S,3.917.000 kr.,2.272.000 kr.,,
6997,Kærskiftevej 79,2500 Valby,4.916.000 kr.,2.700.000 kr.,,
6998,Kærskiftevej 85,2500 Valby,5.640.000 kr.,2.822.000 kr.,,
6999,Kærskiftevej 95,2500 Valby,5.713.000 kr.,2.937.000 kr.,,
7000,Kærskiftevej 151,2500 Valby,5.443.000 kr.,3.163.000 kr.,,
7001,Kærskiftevej 161,2500 Valby,4.427.000 kr.,2.678.000 kr.,,
7002,"Robert Jacobsens Vej 83, st th",2300 København S,3.504.000 kr.,2.023.000 kr.,,
7003,"Robert Jacobsens Vej 83, 1 tv",2300 København S,4.086.000 kr.,2.392.000 kr.,,
7004,"Robert Jacobsens Vej 83, 1 th",2300 København S,4.258.000 kr.,2.495.000 kr.,,
7005,"Robert Jacobsens Vej 83, 2 tv",2300 København S,4.198.000 kr.,2.426.000 kr.,,
7006,"Robert Jacobsens Vej 83, 2 th",2300 København S,4.114.000 kr.,2.376.000 kr.,,
7007,"Robert Jacobsens Vej 83, 3 tv",2300 København S,4.198.000 kr.,2.426.000 kr.,,
7008,,,,,,
7009,"Robert Jacobsens Vej 83, 3 th",2300 København S,4.114.000 kr.,2.376.000 kr.,,
7010,"Robert Jacobsens Vej 83, 4 tv",2300 København S,4.198.000 kr.,2.426.000 kr.,,
7011,"Robert Jacobsens Vej 83, 4 th",2300 København S,4.114.000 kr.,2.376.000 kr.,,
7012,"Robert Jacobsens Vej 83, 5",2300 København S,4.156.000 kr.,2.401.000 kr.,,
7013,"Robert Jacobsens Vej 83, 6",2300 København S,3.418.000 kr.,1.960.000 kr.,,
7014,"Robert Jacobsens Vej 83, 7",2300 København S,3.724.000 kr.,2.200.000 kr.,,
7015,"Robert Jacobsens Vej 85, st tv",2300 København S,3.382.000 kr.,1.948.000 kr.,,
7016,,,,,,
7017,"Robert Jacobsens Vej 85, st th",2300 København S,3.792.000 kr.,2.198.000 kr.,,
7018,"Robert Jacobsens Vej 85, 1 tv",2300 København S,4.171.000 kr.,2.444.000 kr.,,
7019,"Robert Jacobsens Vej 85, 1 th",2300 København S,4.215.000 kr.,2.469.000 kr.,,
7020,"Robert Jacobsens Vej 85, 2 tv",2300 København S,4.031.000 kr.,2.328.000 kr.,,
7021,"Robert Jacobsens Vej 85, 2 th",2300 København S,4.072.000 kr.,2.353.000 kr.,,
7022,"Robert Jacobsens Vej 85, 3 tv",2300 København S,4.031.000 kr.,2.328.000 kr.,,
7023,"Robert Jacobsens Vej 85, 3 th",2300 København S,4.072.000 kr.,2.353.000 kr.,,
7024,,,,,,
7025,"Robert Jacobsens Vej 85, 4 tv",2300 København S,4.031.000 kr.,2.328.000 kr.,,
7026,"Robert Jacobsens Vej 85, 4 th",2300 København S,4.072.000 kr.,2.353.000 kr.,,
7027,"Robert Jacobsens Vej 85, 5 tv",2300 København S,3.989.000 kr.,2.303.000 kr.,,
7028,"Robert Jacobsens Vej 85, 5 th",2300 København S,6.616.000 kr.,3.479.000 kr.,,
7029,"Robert Jacobsens Vej 87, st tv",2300 København S,3.628.000 kr.,2.097.000 kr.,,
7030,"Robert Jacobsens Vej 87, st th",2300 København S,5.096.000 kr.,2.947.000 kr.,,
7031,"Robert Jacobsens Vej 87, 1 tv",2300 København S,5.346.000 kr.,3.112.000 kr.,,
7032,,,,,,
7033,"Robert Jacobsens Vej 87, 1 th",2300 København S,4.215.000 kr.,2.469.000 kr.,,
7034,"Robert Jacobsens Vej 87, 2 tv",2300 København S,5.165.000 kr.,2.964.000 kr.,,
7035,"Robert Jacobsens Vej 87, 2 th",2300 København S,4.072.000 kr.,2.352.000 kr.,,
7036,"Robert Jacobsens Vej 87, 3 tv",2300 København S,5.165.000 kr.,2.964.000 kr.,,
7037,"Robert Jacobsens Vej 87, 3 th",2300 København S,4.072.000 kr.,2.352.000 kr.,,
7038,"Robert Jacobsens Vej 87, 4 tv",2300 København S,5.165.000 kr.,2.964.000 kr.,,
7039,"Robert Jacobsens Vej 87, 4 th",2300 København S,4.072.000 kr.,2.352.000 kr.,,
7040,,,,,,
7041,"Robert Jacobsens Vej 87, 5 tv",2300 København S,5.165.000 kr.,2.964.000 kr.,,
7042,"Robert Jacobsens Vej 87, 5 th",2300 København S,4.325.000 kr.,2.499.000 kr.,,
7043,"Robert Jacobsens Vej 87, 6 tv",2300 København S,5.165.000 kr.,2.964.000 kr.,,
7044,"Robert Jacobsens Vej 87, 6 th",2300 København S,7.131.000 kr.,3.724.000 kr.,,
7045,"Robert Jacobsens Vej 87, 7",2300 København S,5.677.000 kr.,3.354.000 kr.,,
7046,"Robert Jacobsens Vej 87, 8",2300 København S,5.677.000 kr.,3.354.000 kr.,,
7053,"Robert Jacobsens Vej 89, 3 tv",2300 København S,5.329.000 kr.,3.183.000 kr.,,
7054,"Robert Jacobsens Vej 89, 3 th",2300 København S,7.182.000 kr.,4.203.000 kr.,,
7055,,,,,,
7056,"Robert Jacobsens Vej 89, 4 th",2300 København S,7.182.000 kr.,4.203.000 kr.,,
7057,"Robert Jacobsens Vej 89, 5 tv",2300 København S,5.026.000 kr.,3.002.000 kr.,,
7058,"Robert Jacobsens Vej 89, 5 th",2300 København S,7.182.000 kr.,4.203.000 kr.,,
7059,"Robert Jacobsens Vej 89, 6 tv",2300 København S,5.329.000 kr.,3.183.000 kr.,,
7060,"Robert Jacobsens Vej 89, 6 th",2300 København S,7.182.000 kr.,4.203.000 kr.,,
7061,"Robert Jacobsens Vej 89, 7 tv",2300 København S,5.806.000 kr.,3.421.000 kr.,,
7062,"Robert Jacobsens Vej 89, 7 th",2300 København S,7.825.000 kr.,4.519.000 kr.,,
7063,"Robert Jacobsens Vej 89, 8 tv",2300 København S,8.408.000 kr.,4.519.000 kr.,,
7064,"Robert Jacobsens Vej 89, 8 th",2300 København S,8.507.000 kr.,4.873.000 kr.,,
7065,"Robert Jacobsens Vej 89, 9",2300 København S,8.135.000 kr.,4.679.000 kr.,,
7066,"Robert Jacobsens Vej 89, 10",2300 København S,8.135.000 kr.,4.679.000 kr.,,
7067,,,,,,
7068,"Robert Jacobsens Vej 91, st tv",2300 København S,4.347.000 kr.,2.555.000 kr.,,
7069,"Robert Jacobsens Vej 91, st th",2300 København S,4.858.000 kr.,2.871.000 kr.,,
7070,"Robert Jacobsens Vej 91, 1 tv",2300 København S,5.068.000 kr.,2.987.000 kr.,,
7071,"Robert Jacobsens Vej 91, 1 th",2300 København S,5.389.000 kr.,3.180.000 kr.,,
7072,"Robert Jacobsens Vej 91, 2 tv",2300 København S,4.189.000 kr.,2.465.000 kr.,,
7073,"Robert Jacobsens Vej 91, 2 th",2300 København S,5.259.000 kr.,3.119.000 kr.,,
7074,"Robert Jacobsens Vej 91, 3 tv",2300 København S,4.189.000 kr.,2.465.000 kr.,,
7075,,,,,,
7076,"Robert Jacobsens Vej 91, 3 th",2300 København S,5.259.000 kr.,3.119.000 kr.,,
7077,"Robert Jacobsens Vej 91, 4 tv",2300 København S,4.897.000 kr.,2.901.000 kr.,,
7078,"Robert Jacobsens Vej 91, 4 th",2300 København S,5.155.000 kr.,3.057.000 kr.,,
7079,"Robert Jacobsens Vej 91, 5 tv",2300 København S,5.259.000 kr.,3.119.000 kr.,,
7080,"Robert Jacobsens Vej 91, 5 th",2300 København S,4.794.000 kr.,2.839.000 kr.,,
7081,"Robert Jacobsens Vej 91, 6 tv",2300 København S,5.259.000 kr.,3.119.000 kr.,,
7082,"Robert Jacobsens Vej 91, 6 th",2300 København S,5.155.000 kr.,3.057.000 kr.,,
7083,,,,,,
7084,"Robert Jacobsens Vej 91, 7 tv",2300 København S,5.730.000 kr.,3.356.000 kr.,,
7085,"Robert Jacobsens Vej 91, 7 th",2300 København S,5.616.000 kr.,3.288.000 kr.,,
7086,"Robert Jacobsens Vej 91, 8",2300 København S,6.018.000 kr.,3.523.000 kr.,,
7087,"Robert Jacobsens Vej 93, st tv",2300 København S,4.141.000 kr.,2.427.000 kr.,,
7088,"Robert Jacobsens Vej 93, st th",2300 København S,4.648.000 kr.,2.743.000 kr.,,
7089,"Robert Jacobsens Vej 93, 1 tv",2300 København S,4.852.000 kr.,2.856.000 kr.,,
7090,"Robert Jacobsens Vej 93, 1 th",2300 København S,5.170.000 kr.,3.049.000 kr.,,
7091,,,,,,
7092,"Robert Jacobsens Vej 93, 2 tv",2300 København S,5.047.000 kr.,2.993.000 kr.,,
7093,"Robert Jacobsens Vej 93, 2 th",2300 København S,4.995.000 kr.,2.961.000 kr.,,
7094,"Robert Jacobsens Vej 93, 3 tv",2300 København S,5.099.000 kr.,3.024.000 kr.,,
7095,"Robert Jacobsens Vej 93, 3 th",2300 København S,4.995.000 kr.,2.961.000 kr.,,
7096,"Robert Jacobsens Vej 93, 4 tv",2300 København S,4.689.000 kr.,2.775.000 kr.,,
7097,"Robert Jacobsens Vej 93, 4 th",2300 København S,4.995.000 kr.,2.961.000 kr.,,
7098,"Robert Jacobsens Vej 93, 5 tv",2300 København S,5.099.000 kr.,3.024.000 kr.,,
7099,"Robert Jacobsens Vej 93, 5 th",2300 København S,4.944.000 kr.,2.931.000 kr.,,
7100,"Robert Jacobsens Vej 93, 6 tv",2300 København S,8.263.000 kr.,4.458.000 kr.,,
